,0
1583,0.009641787
1584,0.009648654
1585,0.009303402
1586,0.008618531
1587,0.008123286
1588,0.0064098677
1589,0.008491368
1590,0.00781579
1591,0.0070139323
1592,0.005664152
1593,0.005866452
1594,0.009016596
1595,0.008621961
1596,0.008154113
1597,0.008620951
1598,0.009758785
1599,0.0098705795
1600,0.007932427
1601,0.0063447407
1602,0.005775085
1603,0.0070410757
1604,0.009993032
1605,0.009988592
1606,0.008305401
1607,0.0062353495
1608,0.0044976873
1609,0.003002041
1610,0.0025772057
1611,0.003256199
1612,0.004370411
1613,0.0063290764
